userid,groupid
21769490,7
21769702,1
21769729,1
21769831,7
21769955,4
21769963,7
21770056,1
21770087,4
21770100,1
21770217,3
21770225,1
21770317,3
21770358,7
21770471,0
21770529,1
21770806,4
21770808,4
21770932,1
21770950,4
21771041,4
21771048,3
21771108,5
21771254,7
21771524,7
21771674,3
21771763,0
21772694,1
21772794,1
21772854,7
21772931,3
21773150,7
21773317,1
21773329,4
21773350,4
21773352,1
21773523,7
21773753,4
21773965,7
21774123,3
21774214,5
21774380,4
21774388,7
21774443,1
21774580,3
21775222,3
21775228,7
21775374,3
21775853,4
21775953,3
21776000,4
21776064,1
21776215,1
21776258,7
21776298,1
21776382,7
21776514,5
21776611,4
21777030,5
21777226,7
21778089,4
21778222,7
21778237,1
21778426,6
21778551,7
21778569,1
21778599,7
21778608,1
21778659,1
21778671,4
21778752,1
21778758,1
21779089,7
21779204,4
21779250,4
21779326,7
21779328,4
21779449,1
21779458,1
21779528,7
21779592,3
21779617,7
21779701,0
21779993,1
21780134,1
21780171,4
21780237,4
21780293,4
21780419,1
21780524,6
21780535,7
21780562,7
21780668,1
21780726,7
21780818,7
21780904,7
21780957,3
21780976,7
21781005,1
21781037,3
21781136,7
21781138,3
21781173,4
21781219,7
21781327,7
21781384,7
21781433,3
21781443,7
21781599,4
21781615,1
21781684,3
21781807,7
21781904,7
21781915,3
21781934,4
21781974,4
21782048,7
21782141,7
21782194,1
21782218,7
21782312,3
21782372,1
21782400,3
21782453,7
21782501,1
21782591,4
21782612,4
21782670,4
21782684,7
21782778,0
21782804,5
21783207,5
21783221,7
21783252,1
21783271,1
21783373,1
21783688,7
21783693,4
21783851,1
21783913,4
21783933,3
21783947,3
21784424,4
21784533,1
21784756,4
21784767,7
21784876,4
21784933,7
21785018,7
21785219,1
21785368,4
21785492,4
21785933,7
21785957,3
21786076,4
21786197,7
21786226,5
21786234,4
21786462,0
21786677,7
21786701,5
21786718,8
21786829,7
21786842,0
21786981,4
21787139,5
21787150,1
21787156,1
21787167,7
21787212,3
21787220,1
21787252,1
21787270,1
21787300,7
21787306,5
21787335,5
21787532,5
21787576,4
21787795,5
21787814,7
21787842,3
21788101,7
21788139,3
21788742,3
21788859,1
21788983,3
21789172,1
21789332,4
21789369,5
21789657,1
21789676,7
21789716,3
21789731,4
21789786,3
21789860,4
21790271,7
21790427,4
21790594,4
21790613,7
21790782,7
21790992,1
21791104,7
21791117,7
21791913,4
21792385,1
21792458,7
21792607,1
21792971,7
21793116,1
21793248,5
21793318,1
21793402,4
21793493,4
21793537,7
21793561,1
21793686,7
21793762,5
21794333,4
21794364,5
21794441,5
21794457,1
21794474,1
21794508,1
21794970,1
21794994,7
21795247,4
21795521,4
21796129,1
21796134,4
21796375,3
21796701,5
21796812,4
21796837,0
21796841,4
21796868,1
21796943,3
21797057,7
21797099,7
21797146,1
21797164,1
21797202,7
21797349,3
21797460,7
21797488,3
21797679,4
21797791,5
21797819,7
21797959,7
21798011,5
21798098,7
21798340,3
21798409,1
21798453,3
21798557,5
21798894,4
21799322,4
21799424,4
21799723,3
21799729,0
21799928,4
21800078,7
21800101,4
21800112,7
21800140,7
21800153,4
21800200,1
21800225,7
21800248,4
21800330,7
21800340,3
21800349,5
21800372,5
21800389,4
21800428,7
21800438,4
21800493,7
21800513,1
21800733,7
21800763,7
21800930,7
21800943,4
21800946,0
21801025,4
21801084,7
21801122,3
21801264,7
21801323,1
21801407,0
21801819,3
21802126,7
21802160,4
21802242,4
21802426,1
21802431,3
21802437,7
21802467,1
21802505,1
21802574,3
21802737,3
21802784,1
21802847,1
21802896,7
21802949,3
21803281,1
21803310,7
21803373,4
21803451,1
21803517,4
21803574,3
21803634,3
21803792,5
21803840,1
21804156,7
21804166,3
21804227,1
21804266,5
21804435,5
21804461,1
21804500,5
21805014,4
21805129,0
21805296,1
21805389,7
21805528,3
21805602,3
21805658,7
21805722,4
21805761,5
21805777,5
21805906,7
21805935,3
21805970,0
21805984,1
21806091,5
21806105,4
21806120,1
21806136,3
21806219,4
21806228,3
21806249,7
21806254,1
21806321,5
21806324,5
21806370,3
21806372,7
21806396,4
21806442,4
21806568,1
21806684,7
21806693,1
21806807,4
21806965,3
21806977,7
21807090,3
21807219,7
21807239,4
21807343,1
21807354,4
21807358,3
21807383,1
21807518,5
21807539,5
21807610,0
21807619,1
21807743,1
21807998,7
21808081,7
21808159,3
21808358,7
21808369,7
21808391,3
21808472,1
21808629,7
21808728,3
21808852,7
21809077,1
21809243,3
21809388,1
21809438,7
21809482,7
21809545,5
21809638,3
21809681,4
21809825,5
21810033,7
21810288,1
21810561,4
21810567,1
21810590,4
21810611,7
21810810,1
21810889,1
21810934,4
21811057,1
21811089,1
21811174,1
21811197,0
21811206,0
21811222,7
21811296,1
21811361,7
21811454,4
21811529,7
21811576,4
21811851,6
21811992,4
21812179,7
21812208,7
21812260,5
21812293,3
21812378,3
21812561,7
21812580,7
21812806,3
21812820,4
21812848,4
21813133,7
21813404,3
21813408,1
21813413,7
21813422,4
21813462,4
21813539,7
21813740,1
21813949,1
21814075,7
21814410,7
21814532,1
21814560,1
21814625,4
21814703,7
21814711,7
21814812,4
21814918,7
21814926,1
21814959,0
21815001,4
21815005,3
21815014,1
21815115,5
21815138,3
21815171,3
21815176,1
21815203,7
21815230,7
21815332,1
21815567,1
21815637,7
21815708,5
21815842,7
21815939,4
21815950,3
21816067,7
21816266,4
21816298,4
21816558,1
21816595,7
21816676,1
21816683,4
21816809,1
21816906,6
21817051,4
21817100,4
21817187,3
21817206,3
21817318,5
21817406,4
21817414,0
21817618,4
21817646,0
21817729,3
21817739,7
21817758,4
21817853,4
21817883,4
21817885,4
21817921,0
21817927,3
21817947,0
21817965,1
21817969,3
21817996,4
21818007,7
21818022,1
21818029,0
21818048,4
21818060,4
21818109,3
21818153,4
21818170,0
21818188,1
21818246,0
21818357,5
21818380,7
21818389,4
21818429,0
21818443,7
21818471,3
21818493,3
21818497,4
21818523,3
21818526,0
21818537,5
21818552,7
21818563,7
21818588,4
21818601,4
21818675,3
21818745,0
21818751,4
21818761,1
21818779,4
21818807,1
21818855,7
21818872,4
21818922,1
21818997,7
21819032,7
21819060,7
21819170,0
21819206,4
21819228,4
21819247,7
21819263,7
21819298,4
21819303,7
21819326,1
21819334,3
21819362,4
21819395,3
21819412,5
21819422,3
21819465,7
21819636,3
21819704,7
21819724,7
21819749,1
21819868,7
21819875,3
21819878,7
21819896,7
21820073,4
21820435,1
21820456,1
21820464,3
21820520,1
21820525,7
21820628,1
21820692,5
21820721,5
21820753,7
21820768,4
21820836,5
21820848,1
21820922,7
21820928,4
21820943,7
21820947,5
21820969,1
21821005,5
21821013,1
21821034,4
21821054,3
21821063,5
21821064,3
21821151,4
21821183,5
21821200,7
21821240,3
21821245,1
21821262,3
21821296,4
21821298,1
21821306,5
21821327,7
21821428,5
21821491,5
21821502,1
21821506,7
21821515,1
21821528,5
21821566,1
21821613,3
21821621,1
21821644,4
21821759,7
21821835,4
21821943,1
21821956,1
21821995,1
21822005,7
21822016,5
21822042,7
21822046,5
21822072,3
21822080,5
21822096,1
21822152,7
21822165,1
21822174,3
21822196,7
21822225,5
21822278,7
21822299,1
21822320,7
21822322,1
21822354,1
21822392,0
21822393,1
21822396,0
21822415,5
21822522,3
21822525,4
21822597,5
21822619,4
21822625,4
21822642,3
21822644,7
21822686,3
21822752,4
21822783,7
21822794,4
21822816,5
21822835,4
21822863,1
21822876,7
21822889,0
21822939,4
21822984,7
21822990,1
21823029,7
21823038,0
21823042,7
21823049,5
21823073,4
21823080,4
21823094,4
21823105,1
21823138,7
21823149,5
21823163,4
21823182,7
21823202,1
21823219,5
21823301,4
21823315,7
21823347,7
21823367,5
21823415,4
21823426,4
21823444,7
21823502,7
21823518,1
21823520,7
21823552,0
21823566,1
21823591,1
21823598,1
21823643,1
21823647,5
21823728,1
21823806,7
21823899,4
21823904,7
21823922,6
21823956,5
21823968,4
21823999,1
21824045,4
21824056,5
21824071,1
21824098,4
21824213,7
21824215,7
21824234,7
21824275,3
21824285,1
21824323,5
21824349,7
21824369,1
21824380,5
21824382,7
21824404,1
21824428,1
21824436,7
21824472,1
21824490,1
21824552,5
21824563,5
21824596,3
21824642,1
21824663,4
21824673,1
21824677,7
21824723,7
21824728,4
21824734,5
21824755,7
21824769,3
21824794,1
21824813,1
21824869,4
21824879,5
21824911,7
21824965,5
21825016,5
21825057,7
21825076,1
21825084,7
21825110,7
21825153,1
21825165,4
21825210,1
21825234,1
21825283,4
21825295,4
21825400,7
21825419,4
21825451,7
21825454,0
21825492,4
21825495,7
21825511,4
21825748,3
21825762,5
21825775,1
21825782,1
21826341,1
21826441,7
21826574,1
21826667,1
21826675,1
21826723,7
21826770,4
21826819,4
21826892,7
21826932,1
21826966,3
21827220,5
21827316,5
21827350,7
21827368,5
21827400,7
21827402,7
21827417,1
21827488,1
21827734,4
21827747,0
21827753,4
21827832,1
21827836,3
21827946,1
21827995,1
21828123,7
21828136,4
21828141,4
21828182,7
21828225,7
21828292,3
21828312,3
21828314,1
21828480,7
21828513,5
21828594,7
21828604,3
21828639,7
21828691,7
21828722,3
21828745,1
21828756,4
21828757,4
21828839,7
21828863,3
21828938,4
21829073,1
21829100,1
21829216,5
21829229,1
21829251,7
21829329,7
21829388,5
21829473,4
21829494,3
21829501,3
21829557,1
21829579,1
21829586,0
21829659,7
21829665,4
21829851,4
21829885,7
21829918,5
21829932,4
21829933,4
21829935,5
21829952,4
21829971,4
21829981,5
21830144,1
21830145,1
21830169,7
21830177,4
21830368,4
21830374,0
21830375,4
21830393,7
21830449,4
21830460,1
21830465,7
21830475,7
21830492,4
21830534,3
21830558,3
21830588,4
21830665,4
21830671,3
21830782,3
21830793,0
21830834,7
21830891,3
21830899,4
21830927,3
21830928,7
21830957,4
21830973,1
21831004,0
21831006,7
21831039,1
21831080,3
21831193,4
21831207,3
21831255,7
21831266,4
21831421,0
21831441,7
21831587,3
21831603,1
21831619,7
21831630,4
21831636,3
21831701,0
21831702,7
21831715,7
21831736,7
21831746,3
21831750,3
21831751,7
21831775,4
21831780,1
21831783,3
21831814,1
21831823,7
21831836,1
21831846,7
21831851,1
21831865,7
21831866,7
21831877,1
21831878,1
21831897,4
21831901,7
21831907,1
21831919,4
21831938,1
21831940,1
21831949,1
21831967,7
21831968,7
21831970,7
21831971,7
21831973,7
21831977,0
21831985,1
21831988,7
21831993,4
21831994,3
21832006,7
21832025,1
21832050,7
21832065,7
21832091,7
21832102,3
21832108,7
21832110,3
21832123,7
21832134,4
21832139,1
21832142,7
21832143,7
21832154,7
21832180,7
21832195,1
21832203,7
21832216,7
21832218,1
21832224,1
21832226,7
21832231,4
21832236,4
21832240,7
21832249,3
21832255,4
21832261,3
21832265,7
21832267,7
21832273,5
21832281,7
21832289,5
21832290,7
21832297,5
21832298,3
21832304,1
21832309,1
21832319,1
21832332,7
21832335,1
21832353,4
21832357,4
21832360,7
21832361,3
21832370,7
21832408,4
21832410,4
21832415,1
21832426,3
21832436,1
21832441,4
21832451,7
21832469,7
21832471,3
21832484,7
21832485,5
21832487,4
21832493,1
21832497,7
21832501,7
21832513,7
21832514,5
21832547,3
21832556,1
21832558,7
21832560,7
21832581,4
21832582,4
21832588,7
21832592,7
21832599,7
21832603,7
21832614,7
21832619,1
21832625,5
21832640,0
21832645,7
21832648,7
21832653,7
21832670,3
21832676,1
21832686,7
21832701,1
21832707,1
21832708,4
21832718,3
21832725,7
21832732,7
21832735,7
21832738,1
21832750,7
21832756,1
21832779,7
21832782,3
21832784,7
21832805,3
21832822,1
21832827,4
21832828,7
21832834,5
21832841,1
21832848,7
21832860,7
21832864,1
21832878,3
21832881,7
21832883,0
21832885,7
21832886,1
21832888,1
21832891,7
21832894,7
21832897,1
21832905,3
21832908,1
21832909,3
21832911,1
21832913,1
21832915,1
21832920,3
21832930,3
21832936,1
21832939,7
21832944,7
21832967,3
21832968,3
21832970,1
21832982,3
21832984,3
21832986,3
21832992,1
21832996,1
21832998,3
21833002,3
21833007,7
21833012,7
21833019,3
21833022,7
21833040,5
21833087,4
21833099,1
21833103,4
21833107,3
21833109,1
21833112,4
21833122,7
21833130,1
21833137,3
21833144,7
21833149,3
21833150,7
21833151,0
21833159,1
21833163,7
21833180,7
21833226,3
21833229,1
21833254,7
21833312,1
21833329,4
21833332,3
21833336,7
21833405,3
21833475,4
21833481,3
21833486,1
21833493,5
21833494,1
21833508,1
21833528,7
21833535,5
21833539,5
21833547,1
21833555,1
21833560,7
21833570,5
21833579,1
21833597,3
21833615,4
21833665,1
21833676,4
21833679,4
21833694,7
21833697,3
21833700,7
21833724,3
21833730,1
21833747,1
21833759,3
21833762,3
21833775,4
21833782,4
21833803,3
21833806,7
21833810,4
21833830,5
21833831,0
21833839,7
21833847,5
21833850,1
21833866,4
21833868,3
21833873,7
21833875,1
21833877,1
21833888,1
21833894,5
21833899,4
21833906,3
21833913,1
21833914,5
21833972,1
21833997,3
21833999,1
21834033,5
21834053,4
21834060,5
21834061,4
21834069,3
21834079,3
21834098,7
21834105,3
21834107,7
21834122,1
21834129,3
21834141,1
21834168,3
21834181,0
21834193,3
21834201,4
21834208,5
21834215,7
21834226,7
21834240,0
21834273,1
21834326,4
21834327,3
21834338,4
21834357,3
21834358,4
21834399,3
21834400,5
21834412,3
21834418,4
21834430,1
21834501,0
21834510,4
21834525,1
21834527,7
21834536,7
21834543,4
21834551,1
21834583,5
21834595,4
21834611,3
21834618,7
21834623,4
21834627,4
21834630,1
21834654,3
21834665,3
21834679,3
21834687,4
21834700,1
21834729,4
21834741,3
21834744,4
21834747,4
21834759,4
21834764,7
21834779,7
21834785,1
21834793,7
21834796,5
21834798,7
21834806,4
21834808,3
21834818,4
21834834,0
21834835,0
21834839,7
21834846,4
21834863,5
21834867,4
21834869,0
21834873,4
21834880,4
21834881,1
21834885,4
21834901,7
21834920,0
21834928,7
21834929,7
21834934,0
21834948,3
21834950,5
21834984,7
21834991,4
21834993,7
21835005,7
21835012,4
21835025,4
21835038,4
21835042,4
21835053,4
21835057,3
21835065,7
21835081,4
21835087,1
21835096,1
21835098,3
21835122,7
21835135,3
21835141,7
21835151,3
21835155,0
21835156,3
21835165,4
21835180,4
21835201,0
21835209,4
21835211,7
21835225,3
21835228,4
21835229,4
21835247,0
21835249,4
21835259,4
21835267,3
21835272,4
21835279,3
21835292,3
21835322,4
21835353,4
21835364,3
21835403,7
21835411,7
21835417,1
21835420,3
21835444,4
21835450,3
21835452,4
21835470,4
21835495,1
21835499,7
21835506,4
21835511,0
21835515,4
21835528,4
21835537,0
21835542,4
21835564,3
21835567,5
21835576,3
21835632,4
21835636,4
21835659,3
21835677,3
21835708,0
21835727,4
21835728,7
21835732,4
21835738,3
21835745,3
21835750,7
21835751,7
21835756,3
21835770,7
21835772,5
21835805,3
21835886,3
21836116,1
21836182,7
21836474,1
21836479,7
21836556,1
21836574,3
21836581,1
21836593,4
21836612,7
21836631,4
21836633,3
21836714,0
21836732,1
21836827,4
21836834,7
21836931,5
21836950,1
21836957,7
21836990,7
21836991,1
21837036,1
21837063,5
21837068,3
21837088,1
21837100,1
21837131,7
21837164,7
21837166,3
21837180,7
21837214,7
21837216,4
21837354,7
21837359,3
21837397,7
21837400,1
21837421,1
21837425,3
21837430,3
21837471,7
21837496,7
21837508,4
21837514,1
21837534,4
21837572,7
21837645,1
21837677,7
21837746,1
21837748,4
21837807,4
21837812,5
21837910,7
21837923,7
21837934,7
21837961,7
21837976,7
21837986,4
21837991,5
21838003,1
21838012,5
21838024,5
21838052,1
21838074,7
21838083,4
21838108,1
21838117,7
21838135,4
21838140,5
21838149,7
21838150,7
21838168,1
21838171,1
21838176,1
21838177,4
21838187,1
21838190,7
21838225,3
21838263,7
21838268,7
21838279,7
21838284,1
21838300,4
21838328,1
21838371,7
21838377,7
21838382,4
21838393,4
21838399,7
21838410,7
21838412,7
21838420,1
21838436,5
21838475,7
21838495,4
21838497,7
21838499,7
21838516,1
21838518,5
21838521,1
21838522,7
21838531,7
21838536,7
21838540,4
21838552,1
21838567,7
21838580,5
21838581,7
21838583,5
21838589,5
21838590,3
21838592,1
21838593,7
21838600,1
21838607,7
21838626,7
21838627,4
21838633,7
21838651,4
21838664,3
21838681,1
21838688,4
21838693,7
21838694,1
21838698,3
21838702,0
21838717,1
21838718,1
21838723,7
21838731,7
21838732,1
21838736,7
21838740,3
21838743,7
21838751,7
21838769,7
21838770,7
21838777,4
21838779,4
21838800,4
21838802,4
21838810,4
21838812,7
21838825,1
21838833,5
21838882,1
21838900,3
21838910,4
21838981,4
21838988,3
21838997,1
21839007,1
21839013,1
21839031,5
21839038,1
21839047,4
21839050,1
21839057,1
21839067,1
21839072,1
21839081,7
21839088,1
21839153,4
21839161,4
21839365,4
21839366,3
21839376,7
21839377,1
21839381,1
21839393,4
21839398,7
21839405,1
21839417,7
21839419,7
21839422,4
21839426,1
21839430,1
21839433,7
21839449,4
21839450,7
21839453,1
21839455,7
21839458,7
21839464,7
21839466,7
21839467,5
21839471,1
21839473,1
21839494,1
21839499,3
21839562,7
21839566,7
21839583,1
21839586,1
21839591,7
21839597,1
21839601,1
21839603,7
21839606,7
21839614,1
21839621,7
21839624,7
21839627,3
21839635,7
21839642,7
21839646,1
21839660,1
21839663,1
21839668,3
21839669,1
21839677,1
21839681,5
21839684,5
21839685,3
21839691,7
21839709,7
21839711,5
21839713,3
21839729,7
21839736,1
21839740,5
21839748,3
21839750,5
21839761,7
21839767,1
21839774,1
21839776,3
21839777,1
21839786,7
21839788,3
21839789,1
21839791,1
21839793,1
21839795,1
21839796,7
21839800,1
21839803,3
21839807,7
21839812,7
21839815,5
21839817,1
21839823,7
21839828,7
21839842,0
21839845,7
21839849,5
21839854,5
21839858,7
21839861,7
21839862,4
21839865,3
21839868,7
21839875,3
21839889,7
21839892,4
21839893,0
21839894,7
21839899,3
21839902,4
21839903,3
21839905,0
21839906,0
21839907,3
21839908,0
21839909,0
21839912,0
21839917,7
21839921,7
21839928,3
21839930,7
21839932,7
21839934,0
21839935,1
21839951,7
21839985,4
21839990,0
21840000,3
21840001,7
21840003,5
21840005,4
21840009,3
21840010,3
21840011,4
21840018,3
21840021,0
21840022,4
21840028,4
21840030,0
21840033,1
21840036,3
21840041,4
21840048,5
21840051,4
21840052,4
21840056,3
21840057,4
21840061,3
21840067,4
21840071,0
21840078,1
21840080,4
21840083,0
21840084,7
21840088,4
21840091,3
21840101,7
21840102,4
21840108,7
21840109,1
21840114,5
21840123,7
21840124,4
21840125,4
21840126,5
21840137,3
21840142,4
21840144,0
21840145,0
21840146,7
21840147,4
21840151,4
21840152,4
21840157,4
21840166,4
21840171,4
21840172,7
21840176,4
21840178,7
21840181,1
21840185,7
21840187,4
21840192,4
21840193,1
21840195,7
21840196,1
21840199,7
21840200,4
21840203,1
21840208,7
21840213,1
21840214,3
21840217,1
21840227,4
21840229,4
21840232,0
21840235,0
21840237,1
21840242,4
21840246,0
21840248,4
21840257,4
21840268,4
21840269,7
21840270,4
21840274,4
21840275,4
21840276,3
21840280,0
21840283,4
21840287,7
21840289,0
21840296,0
21840299,4
21840304,4
21840312,3
21840319,4
21840323,3
21840325,4
21840331,0
21840332,4
21840334,3
21840342,0
21840346,4
21840352,7
21840353,4
21840360,1
21840370,0
21840374,0
21840382,7
21840387,0
21840396,1
21840399,4
21840404,0
21840405,7
21840410,7
21840412,4
21840417,3
21840418,3
21840428,1
21840431,1
21840434,7
21840436,4
21840439,4
21840442,0
21840446,7
21840454,3
21840456,7
21840459,4
21840460,0
21840463,1
21840465,3
21840468,4
21840469,7
21840473,0
21840480,4
21840482,0
21840483,7
21840484,3
21840486,4
21840487,7
21840493,3
21840500,3
21840515,4
21840520,4
21840521,3
21840525,7
21840526,5
21840527,0
21840534,4
21840535,1
21840537,1
21840542,3
21840544,1
21840551,7
21840555,4
21840558,3
21840559,4
21840569,0
21840571,1
21840572,3
21840574,4
21840575,7
21840577,3
21840587,3
21840588,0
21840590,3
21840597,3
21840604,0
21840605,7
21840610,4
21840615,7
21840616,3
21840619,7
21840621,4
21840629,7
21840633,3
21840640,3
21840646,4
21840648,4
21840649,7
21840652,3
21840654,4
21840658,3
21840661,7
21840663,3
21840665,4
21840671,1
21840678,7
21840684,1
21840688,3
21840690,1
21840698,3
21840701,3
21840705,4
21840716,7
21840717,7
21840722,3
21840723,1
21840726,0
21840728,7
21840739,4
21840745,3
21840749,4
21840753,3
21840760,4
21840761,1
21840762,0
21840766,3
21840767,1
21840773,4
21840779,4
21840781,7
21840783,3
21840784,3
21840790,7
21840798,4
21840800,7
21840805,4
21840806,1
21840807,7
21840810,3
21840813,0
21840814,1
21840815,7
21840819,4
21840845,3
21840847,0
21840850,4
21840853,4
21840863,3
21840871,7
21840872,7
21840876,0
21840882,4
21840886,4
21840888,0
21840899,3
21840901,4
21840904,1
21840906,4
21840910,1
21840913,7
21840917,7
21840923,7
21840927,1
21840930,4
21840932,3
21840947,4
21840949,7
21840950,4
21840953,1
21840955,4
21840956,3
21840960,1
21840964,1
21840966,0
21840970,4
21840974,4
21840976,3
21840978,4
21840979,1
21840981,4
21840991,3
21840993,3
21840999,4
21841003,4
21841005,7
21841011,0
21841014,7
21841020,0
21841023,4
21841028,5
21841033,1
21841034,4
21841038,4
21841045,3
21841046,3
21841051,1
21841052,4
21841061,4
21841062,4
21841064,1
21841072,4
21841073,7
21841075,4
21841077,3
21841081,7
21841089,0
21841093,7
21841100,1
21841104,4
21841107,4
21841109,4
21841112,5
21841114,4
21841118,3
21841119,7
21841123,4
21841125,7
21841126,4
21841129,7
21841143,7
21841144,3
21841148,0
21841149,7
21841156,4
21841157,7
21841172,0
21841177,3
21841181,1
21841185,3
21841197,0
21841204,3
21841207,7
21841214,4
21841215,3
21841216,4
21841225,3
21841226,3
21841238,0
21841242,4
21841244,7
21841252,7
21841254,1
21841255,7
21841257,1
21841259,1
21841260,7
21841263,4
21841265,3
21841266,4
21841267,0
21841275,3
21841278,3
21841280,4
21841292,1
21841296,4
21841297,4
21841300,1
21841304,4
21841307,0
21841309,1
21841311,7
21841312,4
21841319,3
21841321,4
21841322,4
21841325,3
21841333,4
21841335,1
21841348,4
21841349,0
21841354,3
21841355,7
21841362,0
21841363,1
21841364,3
21841367,7
21841370,1
21841374,4
21841379,1
21841392,0
21841395,1
21841396,3
21841399,4
21841400,3
21841404,7
21841420,3
21841424,0
21841427,4
21841428,1
21841430,1
21841431,4
21841434,7
21841440,7
21841456,0
21841461,4
21841462,3
21841463,4
21841472,4
21841474,7
21841477,4
21841488,4
21841503,4
21841511,1
21841513,7
21841521,5
21841522,7
21841524,4
21841527,4
21841528,7
21841541,3
21841542,1
21841545,7
21841546,4
21841550,4
21841553,7
21841559,3
21841561,0
21841566,3
21841567,7
21841571,7
21841578,7
21841580,7
21841582,4
21841584,4
21841585,7
21841586,3
21841593,1
21841597,4
21841598,3
21841600,3
21841602,3
21841603,3
21841604,1
21841609,1
21841610,3
21841612,3
21841613,3
21841618,4
21841623,7
21841626,4
21841627,5
21841630,1
21841636,3
21841656,1
21841661,3
21841663,0
21841793,3
21841800,0
21841803,1
21841804,3
21841806,5
21841816,7
21841817,0
21841828,0
21841834,3
21841836,4
21841837,1
21841847,1
21841850,7
21841893,3
21841906,3
21841910,7
21841912,4
21841955,5
21841956,0
21841958,7
21841968,0
21841983,4
21841993,3
21841998,0
21842050,4
21842053,0
21842060,3
21842061,1
21842063,1
21842066,4
21842068,7
21842071,4
21842077,3
21842122,7
21842124,3
21842126,7
21842127,3
21842161,4
21842179,3
21842184,3
21842186,4
21842188,1
21842193,1
21842194,4
21842195,1
21842197,3
21842212,0
21842216,4
21842218,1
21842220,4
21842221,0
21842229,4
21842231,0
21842236,7
21842241,0
21842251,4
21842254,0
21842264,4
21842269,3
21842282,7
21842287,4
21842289,3
21842291,3
21842297,0
21842311,3
21842318,4
21842323,3
21842326,7
21842343,7
21842346,7
21842350,7
21842351,7
21842365,7
21842366,0
21842369,3
21842372,3
21842375,3
21842385,1
21842387,4
21842394,1
21842396,4
21842402,0
21842411,7
21842419,4
21842423,4
21842432,4
21842435,4
21842436,3
21842444,4
21842448,3
21842453,0
21842455,4
21842463,1
21842475,4
21842476,1
21842479,7
21842480,3
21842481,4
21842482,0
21842486,4
21842488,7
21842491,4
21842492,7
21842513,7
21842515,4
21842528,1
21842529,5
21842545,4
21842547,4
21842552,7
21842560,7
21842565,4
21842566,7
21842572,0
21842577,4
21842578,3
21842579,4
21842580,3
21842581,7
21842591,7
21842592,4
21842594,1
21842597,4
21842601,3
21842618,3
21842620,4
21842623,7
21842630,0
21842631,1
21842634,4
21842642,7
21842645,0
21842653,0
21842660,7
21842661,5
21842663,1
21842668,4
21842672,0
21842675,5
21842678,3
21842680,4
21842682,3
21842683,0
21842686,4
21842688,4
21842689,1
21842696,7
21842698,7
21842703,7
21842705,7
21842711,3
21842712,1
21842722,4
21842728,0
21842732,7
21842733,0
21842734,4
21842736,4
21842741,0
21842744,3
21842751,1
21842752,0
21842769,7
21842770,4
21842771,0
21842772,1
21842775,5
21842784,7
21842797,1
21842799,7
21842804,4
21842817,3
21842822,1
21842827,4
21842833,4
21842834,4
21842839,3
21842840,3
21842841,4
21842845,7
21842846,1
21842890,4
21842903,7
21842905,1
21842907,3
21842914,3
21842919,7
21842923,4
21842925,0
21842928,7
21842935,4
21842939,4
21842941,7
21842943,3
21842949,4
21842958,3
21842962,7
21842964,7
21842969,1
21842980,4
21842981,4
21842983,4
21842986,3
21842987,3
21842991,4
21843006,4
21843012,4
21843016,3
21843021,4
21843022,4
21843026,0
21843039,0
21843044,0
21843057,3
21843060,3
21843062,3
21843064,7
21843071,7
21843073,5
21843074,1
21843080,3
21843083,1
21843088,7
21843094,1
21843095,7
21843113,7
21843119,7
21843136,7
21843141,4
21843147,0
21843148,7
21843152,1
21843162,4
21843170,0
21843171,3
21843172,7
21843175,0
21843177,1
21843189,7
21843195,3
21843202,3
21843205,4
21843215,3
21843236,3
21843241,7
21843258,7
21843263,3
21843265,7
21843268,7
21843269,4
21843270,7
21843275,0
21843284,7
21843294,7
21843295,1
21843301,0
21843304,7
21843313,4
21843323,4
21843327,3
21843329,4
21843330,4
21843335,7
21843337,4
21843338,0
21843340,1
21843348,3
21843353,4
21843364,4
21843371,0
21843375,3
21843376,3
21843392,3
21843400,4
21843401,3
21843403,3
21843407,1
21843411,3
21843412,3
21843420,1
21843427,0
21843437,1
21843438,3
21843441,4
21843444,3
21843445,4
21843447,4
21843459,4
21843464,4
21843469,3
21843477,0
21843483,4
21843490,3
21843495,4
21843504,4
21843510,4
21843514,5
21843533,7
21843536,7
21843544,7
21843546,3
21843549,4
21843561,0
21843563,7
21843569,4
21843577,0
21843581,0
21843583,4
21843586,4
21843593,3
21843594,4
21843597,7
21843601,7
21843602,4
21843618,3
21843626,0
21843627,1
21843629,3
21843630,4
21843632,7
21843649,7
21843657,1
21843659,4
21843684,3
21843699,7
21843700,7
21843703,0
21843707,4
21843711,7
21843715,7
21843732,0
21843734,5
21843736,1
21843739,3
21843773,4
21843840,4
21843856,4
21843869,1
21843871,1
21843905,4
21843908,4
21843912,0
21843920,7
21843923,3
21843925,4
21843926,4
21843943,7
21843986,7
21843998,4
21844004,0
21844005,7
21844014,7
21844031,1
21844044,3
21844051,0
21844054,1
21844073,7
21844095,4
21844101,0
21844105,7
21844152,0
21844182,4
21844183,4
21844192,7
21844205,1
21844213,4
21844235,3
21844236,7
21844237,3
21844296,1
21844314,7
21844322,1
21844326,4
21844338,5
21844339,3
21844343,7
21844365,1
21844376,5
21844381,5
21844383,3
21844389,5
21844390,3
21844391,4
21844403,4
21844431,4
21844450,4
21844460,7
21844463,4
21844464,3
21844465,3
